line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

315  0.175000728511761E+08   11.425716  4.282645  3.579883  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  7.065E-10  0.1183  3.579883   -6.550  3.389615  8.316585  0.0000000E+00  0.8341033E-01  5.0414025E-01  2.2621875E-12  3.8240061E-22  3.9435662E-01  5.2036408E-12  4.3800827E-16  1.7981395E-03  1.2541198E-02  2.752E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.043464  0.0000000E+00  0.0000000000E+00
316  0.175043750152579E+08   11.424500  4.283476  3.579827  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  7.036E-10  0.1182  3.579827   -6.548  3.392527  8.317642  0.0000000E+00  0.8102896E-01  5.0221627E-01  2.3479883E-12  3.7923897E-22  3.9866080E-01  5.1043056E-12  4.5235807E-16  1.7982317E-03  1.2535316E-02  2.712E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.043552  0.0000000E+00  0.0000000000E+00
317  0.175086771793396E+08   11.423280  4.284292  3.579774  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  7.006E-10  0.1181  3.579774   -6.547  3.395502  8.318719  0.0000000E+00  0.7867000E-01  5.0020961E-01  2.4371643E-12  3.7583314E-22  4.0302520E-01  5.0054339E-12  4.6821088E-16  1.7983289E-03  1.2529160E-02  2.671E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.043639  0.0000000E+00  0.0000000000E+00
318  0.175130925582656E+08   11.422024  4.285263  3.579732  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  6.977E-10  0.1180  3.579732   -6.545  3.398619  8.319843  0.0000000E+00  0.7627265E-01  4.9806348E-01  2.5334455E-12  3.7217096E-22  4.0756737E-01  4.9059208E-12  4.8484416E-16  1.7984343E-03  1.2522540E-02  2.628E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.043741  0.0000000E+00  0.0000000000E+00
319  0.175175871875826E+08   11.420741  4.286117  3.579684  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  6.947E-10  0.1178  3.579684   -6.544  3.401837  8.321002  0.0000000E+00  0.7385717E-01  4.9578812E-01  2.6111881E-12  3.6283435E-22  4.1225679E-01  4.7908732E-12  4.9645006E-16  1.7985481E-03  1.2515469E-02  2.582E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.043832  0.0000000E+00  0.0000000000E+00
320  0.175220704954153E+08   11.419456  4.287085  3.579625  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  6.917E-10  0.1178  3.579625   -6.542  3.405163  8.322205  0.0000000E+00  0.7147448E-01  4.9342653E-01  2.7197659E-12  3.5818863E-22  4.1699960E-01  4.6687353E-12  5.1270470E-16  1.7986688E-03  1.2508064E-02  2.536E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.043935  0.0000000E+00  0.0000000000E+00
321  0.175265538032479E+08   11.418166  4.288120  3.579563  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  6.887E-10  0.1176  3.579563   -6.540  3.408453  8.323385  0.0000000E+00  0.6911623E-01  4.9097270E-01  2.8304120E-12  3.5364720E-22  4.2181013E-01  4.5499831E-12  5.3148467E-16  1.7987973E-03  1.2500282E-02  2.488E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.044045  0.0000000E+00  0.0000000000E+00
322  0.175311616474092E+08   11.416835  4.289132  3.579503  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  6.856E-10  0.1174  3.579503   -6.538  3.411952  8.324636  0.0000000E+00  0.6671910E-01  4.8835553E-01  2.9515630E-12  3.4889996E-22  4.2682276E-01  4.4264703E-12  5.5198937E-16  1.7989381E-03  1.2491870E-02  2.437E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.044153  0.0000000E+00  0.0000000000E+00
323  0.175357694915706E+08   11.415499  4.290229  3.579439  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  6.826E-10  0.1173  3.579439   -6.537  3.415545  8.325915  0.0000000E+00  0.6434902E-01  4.8564145E-01  3.0792380E-12  3.4404984E-22  4.3190515E-01  4.3064121E-12  5.7522049E-16  1.7990887E-03  1.2483013E-02  2.384E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.044269  0.0000000E+00  0.0000000000E+00
324  0.175405018720606E+08   11.414121  4.291467  3.579369  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  6.795E-10  0.1171  3.579369   -6.536  3.419312  8.327253  0.0000000E+00  0.6194267E-01  4.8275298E-01  3.2176638E-12  3.3900584E-22  4.3719805E-01  4.1804970E-12  5.9949914E-16  1.7992543E-03  1.2473417E-02  2.328E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.044401  0.0000000E+00  0.0000000000E+00
325  0.175452342525506E+08   11.412736  4.292519  3.579304  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  6.764E-10  0.1165  3.579304   -6.533  3.423224  8.328628  0.0000000E+00  0.5956339E-01  4.7976014E-01  3.3729983E-12  3.3362063E-22  4.4256814E-01  4.0469211E-12  6.2504972E-16  1.7994327E-03  1.2463274E-02  2.271E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.044514  0.0000000E+00  0.0000000000E+00
326  0.175499666330406E+08   11.411345  4.293716  3.579239  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  6.733E-10  0.1161  3.579239   -6.531  3.427229  8.330032  0.0000000E+00  0.5721369E-01  4.7666662E-01  3.5289362E-12  3.2816096E-22  4.4800920E-01  3.9166772E-12  6.5370201E-16  1.7996248E-03  1.2452554E-02  2.212E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.044642  0.0000000E+00  0.0000000000E+00
327  0.175548235498593E+08   11.409910  4.295000  3.579167  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  6.702E-10  0.1178  3.579167   -6.529  3.431403  8.331495  0.0000000E+00  0.5483296E-01  4.7338788E-01  3.6876147E-12  3.2236787E-22  4.5366634E-01  3.7789935E-12  6.8387697E-16  1.7998377E-03  1.2440913E-02  2.149E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.044780  0.0000000E+00  0.0000000000E+00
328  0.175598050030067E+08   11.408431  4.296399  3.579090  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  6.670E-10  0.1176  3.579090   -6.526  3.435740  8.333019  0.0000000E+00  0.5241998E-01  4.6991169E-01  3.8729126E-12  3.1622214E-22  4.5955296E-01  3.6345170E-12  7.1710099E-16  1.8000745E-03  1.2428233E-02  2.082E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.044931  0.0000000E+00  0.0000000000E+00
329  0.175647864561541E+08   11.406943  4.297828  3.579035  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  6.638E-10  0.1174  3.579035   -6.524  3.440238  8.334593  0.0000000E+00  0.5003884E-01  4.6632466E-01  4.0685548E-12  3.0985619E-22  4.6551841E-01  3.4935361E-12  7.5416849E-16  1.8003320E-03  1.2414758E-02  2.013E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.045085  0.0000000E+00  0.0000000000E+00
330  0.175697679093014E+08   11.405447  4.299357  3.578955  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  6.606E-10  0.1154  3.578955   -6.521  3.444839  8.336207  0.0000000E+00  0.4768730E-01  4.6262449E-01  4.2942785E-12  3.0359153E-22  4.7156721E-01  3.3481819E-12  7.9333957E-16  1.8006130E-03  1.2400405E-02  1.942E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.045250  0.0000000E+00  0.0000000000E+00
331  0.175749984351062E+08   11.403867  4.300975  3.578848  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  6.573E-10  0.1170  3.578848   -6.518  3.449824  8.337939  0.0000000E+00  0.4525466E-01  4.5862698E-01  4.5182990E-12  2.9692039E-22  4.7799409E-01  3.1968970E-12  8.3930689E-16  1.8009358E-03  1.2384341E-02  1.865E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.045425  0.0000000E+00  0.0000000000E+00
332  0.175801044245823E+08   11.402314  4.302644  3.578727  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  6.541E-10  0.1158  3.578727   -6.516  3.454815  8.339680  0.0000000E+00  0.4290956E-01  4.5460496E-01  4.7846735E-12  2.9021503E-22  4.8435780E-01  3.0504168E-12  8.8722605E-16  1.8012821E-03  1.2367551E-02  1.787E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.045606  0.0000000E+00  0.0000000000E+00
333  0.175854594867157E+08   11.400674  4.304584  3.578588  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  6.507E-10  0.1128  3.578588   -6.511  3.460250  8.341565  0.0000000E+00  0.4048788E-01  4.5027281E-01  5.0499031E-12  2.8314847E-22  4.9110778E-01  2.8937884E-12  9.4198253E-16  1.8016829E-03  1.2348700E-02  1.703E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.045817  0.0000000E+00  0.0000000000E+00
334  0.175908145488491E+08   11.399022  4.306477  3.578454  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  6.474E-10  0.1141  3.578454   -6.509  3.465883  8.343508  0.0000000E+00  0.3809728E-01  4.4581383E-01  5.3853940E-12  2.7618904E-22  4.9795321E-01  2.7424421E-12  1.0045353E-15  1.8021277E-03  1.2328396E-02  1.616E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.046023  0.0000000E+00  0.0000000000E+00
335  0.175961696109826E+08   11.397358  4.308275  3.578324  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  6.441E-10  0.1137  3.578324   -6.506  3.471738  8.345536  0.0000000E+00  0.3574207E-01  4.4123884E-01  5.7239670E-12  2.6922796E-22  5.0487891E-01  2.5905267E-12  1.0736313E-15  1.8026231E-03  1.2306517E-02  1.527E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.046221  0.0000000E+00  0.0000000000E+00
336  0.176016492094447E+08   11.395641  4.310550  3.578168  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  6.407E-10  0.1152  3.578168   -6.501  3.478140  8.347688  0.0000000E+00  0.3334527E-01  4.3639330E-01  6.1120946E-12  2.6194161E-22  5.1211621E-01  2.4344742E-12  1.1530147E-15  1.8031960E-03  1.2282084E-02  1.432E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.046471  0.0000000E+00  0.0000000000E+00
337  0.176070042715781E+08   11.393949  4.312662  3.578043  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  6.374E-10  0.1147  3.578043   -6.498  3.484787  8.349924  0.0000000E+00  0.3099494E-01  4.3145332E-01  6.5419355E-12  2.5487527E-22  5.1940105E-01  2.2813974E-12  1.2415772E-15  1.8038375E-03  1.2255704E-02  1.335E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.046704  0.0000000E+00  0.0000000000E+00
338  0.176124838700402E+08   11.392202  4.315143  3.577875  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  6.340E-10  0.1142  3.577875   -6.494  3.491913  8.352336  0.0000000E+00  0.2858548E-01  4.2619255E-01  7.0932573E-12  2.4762091E-22  5.2706504E-01  2.1262423E-12  1.3486088E-15  1.8045926E-03  1.2225803E-02  1.232E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.046979  0.0000000E+00  0.0000000000E+00
339  0.176179634685024E+08   11.390436  4.317848  3.577690  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  6.307E-10  0.1138  3.577690   -6.490  3.499496  8.354896  0.0000000E+00  0.2619595E-01  4.2077673E-01  7.6793439E-12  2.4055594E-22  5.3486350E-01  1.9714837E-12  1.4723069E-15  1.8054596E-03  1.2192836E-02  1.126E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.047280  0.0000000E+00  0.0000000000E+00
340  0.176234430669645E+08   11.388651  4.320811  3.577478  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  6.274E-10  0.1132  3.577478   -6.485  3.507597  8.357620  0.0000000E+00  0.2383690E-01  4.1523483E-01  8.3425115E-12  2.3359863E-22  5.4275678E-01  1.8189001E-12  1.6178429E-15  1.8064589E-03  1.2156476E-02  1.018E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.047611  0.0000000E+00  0.0000000000E+00
341  0.176290472017553E+08   11.386803  4.324047  3.577181  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  6.240E-10  0.1127  3.577181   -6.479  3.516418  8.360585  0.0000000E+00  0.2145932E-01  4.0945410E-01  9.1384498E-12  2.2667364E-22  5.5090637E-01  1.6655683E-12  1.7950817E-15  1.8076440E-03  1.2115294E-02  9.062E-09  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.047975  0.0000000E+00  0.0000000000E+00
342  0.176347758728748E+08   11.384890  4.327625  3.576872  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  6.206E-10  0.1121  3.576872   -6.473  3.526085  8.363826  0.0000000E+00  0.1906605E-01  4.0343982E-01  1.0096960E-11  2.1977672E-22  5.5930389E-01  1.5097003E-12  2.0135721E-15  1.8090678E-03  1.2068331E-02  7.919E-09  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.048380  0.0000000E+00  0.0000000000E+00
343  0.176407536166516E+08   11.382861  4.331823  3.576490  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  6.170E-10  0.1122  3.576490   -6.466  3.537009  8.367446  0.0000000E+00  0.1666100E-01  3.9719594E-01  1.1271001E-11  2.1295614E-22  5.6794114E-01  1.3542508E-12  2.2942147E-15  1.8108096E-03  1.2014104E-02  6.757E-09  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.048859  0.0000000E+00  0.0000000000E+00
344  0.176466068240998E+08   11.380841  4.336405  3.576076  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  6.135E-10  0.1099  3.576076   -6.458  3.548938  8.371390  0.0000000E+00  0.1430489E-01  3.9090643E-01  1.2839716E-11  2.0614455E-22  5.7657345E-01  1.1993229E-12  2.6489039E-15  1.8128951E-03  1.1952946E-02  5.624E-09  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.049386  0.0000000E+00  0.0000000000E+00
345  0.176525845678767E+08   11.378737  4.341752  3.575612  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  6.100E-10  0.1100  3.575612   -6.449  3.562993  8.375962  0.0000000E+00  0.1191064E-01  3.8434411E-01  1.4840683E-11  1.9903767E-22  5.8551398E-01  1.0404533E-12  3.1385051E-15  1.8155569E-03  1.1880074E-02  4.495E-09  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.050007  0.0000000E+00  0.0000000000E+00
346  0.176585623116535E+08   11.376585  4.348245  3.575029  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  6.065E-10  0.1085  3.575029   -6.438  3.579382  8.381304  0.0000000E+00  0.9536296E-02  3.7768185E-01  1.7763880E-11  1.9204409E-22  5.9453125E-01  8.8093518E-13  3.8376052E-15  1.8189762E-03  1.1793498E-02  3.420E-09  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.050769  0.0000000E+00  0.0000000000E+00
347  0.176647517671891E+08   11.374291  4.356345  3.574309  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  6.029E-10  0.1076  3.574309   -6.424  3.600164  8.387999  0.0000000E+00  0.7117719E-02  3.7076002E-01  2.2169759E-11  1.8542136E-22  6.0384688E-01  7.1638024E-13  4.9686130E-15  1.8236959E-03  1.1684425E-02  2.396E-09  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.051736  0.0000000E+00  0.0000000000E+00
348  0.176709163154590E+08   11.371924  4.366896  3.573758  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  5.994E-10  0.1043  3.573758   -6.406  3.627255  8.396624  0.0000000E+00  0.4762562E-02  3.6391821E-01  2.9951326E-11  1.7993110E-22  6.1301171E-01  5.5244010E-13  6.9517141E-15  1.8303759E-03  1.1546301E-02  1.503E-09  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.053019  0.0000000E+00  0.0000000000E+00
349  0.176776110148800E+08   11.369213  4.383540  3.573071  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  5.955E-10  0.0980  3.573071   -6.378  3.671630  8.410474  0.0000000E+00  0.2346144E-02  3.5684306E-01  4.9476644E-11  1.7309844E-22  6.2245431E-01  3.7649991E-13  1.1551323E-14  1.8418857E-03  1.1343611E-02  7.373E-10  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.055103  0.0000000E+00  0.0000000000E+00
350  0.176903074292183E+08   11.363031  4.476461  3.566332  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  5.883E-10  0.0000  3.566332   -6.219  3.980236  8.492228  0.0000000E+00  0.1206105E-15  3.5003594E-01  8.1644520E-10  1.0416874E-21  6.3150020E-01  2.3308768E-13  1.0081374E-13  1.8803694E-03  1.0973541E-02  1.628E-10  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.068287  0.0000000E+00  0.0000000000E+00
351  0.176905298370253E+08   11.362896  4.478135  3.566327  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  5.881E-10  0.0000  3.566327   -6.217  3.987842  8.493720  0.0000000E+00  0.9646534E-17  3.5003594E-01  8.1644520E-10  1.0416874E-21  6.3150020E-01  2.3308768E-13  1.0081374E-13  1.8803694E-03  1.0973541E-02  1.628E-10  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.068551  0.0000000E+00  0.0000000000E+00
352  0.176905298370253E+08   11.362896  4.478135  3.566327  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  5.881E-10  0.0000  3.566327   -6.217  3.987842  8.493720  0.0000000E+00  0.9646534E-17  3.5003594E-01  8.1644520E-10  1.0416874E-21  6.3150020E-01  2.3308768E-13  1.0081374E-13  1.8803694E-03  1.0973541E-02  1.628E-10  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.068551  0.0000000E+00  0.0000000000E+00
353  0.176905298370253E+08   11.362896  4.478135  3.566327  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  5.881E-10  0.0000  3.566327   -6.217  3.987842  8.493720  0.0000000E+00  0.9646534E-17  3.5003594E-01  8.1644520E-10  1.0416874E-21  6.3150020E-01  2.3308768E-13  1.0081374E-13  1.8803694E-03  1.0973541E-02  1.628E-10  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.068551  0.0000000E+00  0.0000000000E+00
354  0.176905298370253E+08   11.362896  4.478135  3.566327  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  5.881E-10  0.0000  3.566327   -6.217  3.987842  8.493720  0.0000000E+00  0.9646534E-17  3.5003594E-01  8.1644520E-10  1.0416874E-21  6.3150020E-01  2.3308768E-13  1.0081374E-13  1.8803694E-03  1.0973541E-02  1.628E-10  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.068551  0.0000000E+00  0.0000000000E+00
355  0.176905298370253E+08   11.362896  4.478135  3.566327  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  5.881E-10  0.0000  3.566327   -6.217  3.987842  8.493720  0.0000000E+00  0.9646534E-17  3.5003594E-01  8.1644520E-10  1.0416874E-21  6.3150020E-01  2.3308768E-13  1.0081374E-13  1.8803694E-03  1.0973541E-02  1.628E-10  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.068551  0.0000000E+00  0.0000000000E+00
