line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot   
-                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

314  0.295638351693674E+07   32.370085  6.097068  4.739736  0.0000000E+00  0.3089357E+00  4.6271550E-01  1.9034701E-11  5.1686006E-18  2.1011207E-01  4.8031034E-12  2.5763012E-15  1.7347796E-03  1.1403292E-02  6.940E-08  0.8397  5.183584   -4.457  2.758590  8.424557  0.0000000E+00  0.8581146E-01  3.3300760E-01  2.8134613E-11  4.2518843E-23  5.6167551E-01  2.5277931E-18  1.8932133E-14  2.0498150E-03  6.2647195E-03  1.084E-14  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.593816  0.0000000E+00  0.0000000000E+00
315  0.295755545656893E+07   32.329350  6.096753  4.740990  0.0000000E+00  0.3069526E+00  4.6284884E-01  1.9165851E-11  4.8361305E-18  2.1195913E-01  4.6429653E-12  2.6130556E-15  1.7349508E-03  1.1389663E-02  6.642E-08  0.8445  5.183843   -4.461  2.762034  8.425619  0.0000000E+00  0.8342145E-01  3.2916074E-01  2.7819115E-11  3.6676849E-23  5.6786294E-01  1.6504727E-18  1.9300182E-14  2.0712768E-03  6.1163324E-03  7.088E-15  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.594133  0.0000000E+00  0.0000000000E+00
316  0.295870879398473E+07   32.289680  6.096477  4.742607  0.0000000E+00  0.3050402E+00  4.6294893E-01  1.9293912E-11  4.5489036E-18  2.1376882E-01  4.4935572E-12  2.6499905E-15  1.7351263E-03  1.1376134E-02  6.370E-08  0.8419  5.184245   -4.466  2.765519  8.426700  0.0000000E+00  0.8106819E-01  3.2529286E-01  2.7497960E-11  3.1668025E-23  5.7403275E-01  1.0723698E-18  1.9668502E-14  2.0942629E-03  5.9663352E-03  4.619E-15  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.594486  0.0000000E+00  0.0000000000E+00
317  0.295989933583330E+07   32.249162  6.096218  4.743890  0.0000000E+00  0.3031105E+00  4.6302452E-01  1.9424543E-11  4.2888391E-18  2.1562021E-01  4.3472752E-12  2.6885873E-15  1.7353125E-03  1.1362141E-02  6.108E-08  0.8441  5.184511   -4.470  2.769145  8.427824  0.0000000E+00  0.7866600E-01  3.2126067E-01  2.7129862E-11  2.7235669E-23  5.8041185E-01  6.8277318E-19  2.0031360E-14  2.1198237E-03  5.8092107E-03  2.956E-15  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.594877  0.0000000E+00  0.0000000000E+00
318  0.296107127546549E+07   32.209684  6.095908  4.745546  0.0000000E+00  0.3013325E+00  4.6309396E-01  1.9544911E-11  4.0494776E-18  2.1732620E-01  4.2125358E-12  2.7241594E-15  1.7354842E-03  1.1349245E-02  5.867E-08  0.8382  5.185008   -4.475  2.772968  8.429020  0.0000000E+00  0.7630142E-01  3.1720799E-01  2.6780256E-11  2.3434500E-23  5.8677156E-01  4.3248164E-19  2.0395376E-14  2.1472973E-03  5.6505322E-03  1.885E-15  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.595181  0.0000000E+00  0.0000000000E+00
319  0.296228041953044E+07   32.169375  6.095669  4.746805  0.0000000E+00  0.2993663E+00  4.6315765E-01  1.9678752E-11  3.8001145E-18  2.1922589E-01  4.0658379E-12  2.7641827E-15  1.7356788E-03  1.1334807E-02  5.607E-08  0.8428  5.185277   -4.479  2.776657  8.430165  0.0000000E+00  0.7389957E-01  3.1300490E-01  2.6327476E-11  2.0117720E-23  5.9331454E-01  2.6888383E-19  2.0740742E-14  2.1778540E-03  5.4851578E-03  1.182E-15  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.595599  0.0000000E+00  0.0000000000E+00
320  0.296348956359540E+07   32.129493  6.095398  4.748370  0.0000000E+00  0.2975299E+00  4.6321713E-01  1.9803757E-11  3.5672126E-18  2.2100018E-01  3.9288239E-12  2.8015639E-15  1.7358606E-03  1.1321322E-02  5.366E-08  0.8400  5.185607   -4.484  2.780614  8.431400  0.0000000E+00  0.7150253E-01  3.0872223E-01  2.5880039E-11  1.7239098E-23  5.9992859E-01  1.6521082E-19  2.1084153E-14  2.2113047E-03  5.3159570E-03  7.345E-16  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.595967  0.0000000E+00  0.0000000000E+00
321  0.296469870766035E+07   32.090025  6.095189  4.750039  0.0000000E+00  0.2955418E+00  4.6323758E-01  1.9940866E-11  3.3523754E-18  2.2296473E-01  3.7882654E-12  2.8443851E-15  1.7360751E-03  1.1306101E-02  5.125E-08  0.8416  5.186086   -4.489  2.784654  8.432667  0.0000000E+00  0.6912094E-01  3.0437889E-01  2.5409229E-11  1.4775589E-23  6.0658406E-01  1.0064651E-19  2.1417343E-14  2.2478721E-03  5.1435999E-03  4.530E-16  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.596413  0.0000000E+00  0.0000000000E+00
322  0.296590785172530E+07   32.051010  6.094952  4.751654  0.0000000E+00  0.2935395E+00  4.6323810E-01  2.0079779E-11  3.1530197E-18  2.2496346E-01  3.6502403E-12  2.8885900E-15  1.7362993E-03  1.1290486E-02  4.892E-08  0.8361  5.186445   -4.494  2.788787  8.433964  0.0000000E+00  0.6674918E-01  2.9996461E-01  2.4903552E-11  1.2654730E-23  6.1329635E-01  6.0717511E-20  2.1731135E-14  2.2879827E-03  4.9678258E-03  2.773E-16  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.596812  0.0000000E+00  0.0000000000E+00
323  0.296713559800664E+07   32.011836  6.094728  4.753325  0.0000000E+00  0.2915354E+00  4.6323500E-01  2.0218722E-11  2.9554200E-18  2.2696752E-01  3.5127206E-12  2.9329924E-15  1.7365253E-03  1.1274805E-02  4.661E-08  0.8409  5.186995   -4.499  2.793129  8.435333  0.0000000E+00  0.6437680E-01  2.9545924E-01  2.4383880E-11  1.0825300E-23  6.2009521E-01  3.6240733E-20  2.2043585E-14  2.3323227E-03  4.7878107E-03  1.681E-16  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.597235  0.0000000E+00  0.0000000000E+00
324  0.296838194650436E+07   31.972571  6.094523  4.755204  0.0000000E+00  0.2891717E+00  4.6321620E-01  2.0382227E-11  2.7304149E-18  2.2934636E-01  3.3531295E-12  2.9860299E-15  1.7367980E-03  1.1256092E-02  4.397E-08  0.8380  5.187365   -4.505  2.797533  8.436717  0.0000000E+00  0.6197371E-01  2.9080308E-01  2.3791335E-11  9.2297428E-24  6.2706874E-01  2.1223294E-20  2.2314637E-14  2.3820950E-03  4.6012662E-03  1.002E-16  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.597686  0.0000000E+00  0.0000000000E+00
325  0.296962829500209E+07   31.933818  6.094375  4.756836  0.0000000E+00  0.2869673E+00  4.6319867E-01  2.0534710E-11  2.5205773E-18  2.3156485E-01  3.2042963E-12  3.0354922E-15  1.7370524E-03  1.1238641E-02  4.150E-08  0.8400  5.187748   -4.510  2.802114  8.438163  0.0000000E+00  0.5959444E-01  2.8609996E-01  2.3189295E-11  7.8688448E-24  6.3405981E-01  1.2372595E-20  2.2574593E-14  2.4368939E-03  4.4124541E-03  5.946E-17  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.598208  0.0000000E+00  0.0000000000E+00
326  0.297087464349981E+07   31.895515  6.094225  4.758571  0.0000000E+00  0.2851784E+00  4.6314728E-01  2.0660207E-11  2.3792881E-18  2.3340223E-01  3.0900138E-12  3.0778092E-15  1.7372756E-03  1.1223925E-02  3.965E-08  0.8340  5.188342   -4.515  2.806834  8.439661  0.0000000E+00  0.5721611E-01  2.8130560E-01  2.2549045E-11  6.7019505E-24  6.4113393E-01  7.1356972E-21  2.2806766E-14  2.4979887E-03  4.2196515E-03  3.495E-17  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.598719  0.0000000E+00  0.0000000000E+00
327  0.297213959421391E+07   31.857025  6.094014  4.759926  0.0000000E+00  0.2835477E+00  4.6308933E-01  2.0775128E-11  2.2591569E-18  2.3508816E-01  2.9877803E-12  3.1170338E-15  1.7374841E-03  1.1210344E-02  3.801E-08  0.8386  5.188834   -4.519  2.811725  8.441210  0.0000000E+00  0.5484170E-01  2.7642490E-01  2.1874767E-11  5.7044165E-24  6.4828246E-01  4.0859307E-21  2.3007775E-14  2.5661939E-03  4.0233246E-03  2.039E-17  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.599151  0.0000000E+00  0.0000000000E+00
328  0.297342314714440E+07   31.818339  6.093880  4.761391  0.0000000E+00  0.2819813E+00  4.6303116E-01  2.0885636E-11  2.1457115E-18  2.3671013E-01  2.8900137E-12  3.1548586E-15  1.7376855E-03  1.1197261E-02  3.645E-08  0.8356  5.189506   -4.523  2.816929  8.442866  0.0000000E+00  0.5243548E-01  2.7138267E-01  2.1169850E-11  4.8338223E-24  6.5561339E-01  2.3025957E-21  2.3190921E-14  2.6438365E-03  3.8205695E-03  1.170E-17  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.599695  0.0000000E+00  0.0000000000E+00
329  0.297470670007489E+07   31.780007  6.093800  4.762767  0.0000000E+00  0.2804292E+00  4.6296216E-01  2.0995672E-11  2.0421718E-18  2.3832861E-01  2.7951280E-12  3.1930038E-15  1.7378903E-03  1.1184128E-02  3.495E-08  0.8334  5.189981   -4.527  2.822154  8.444527  0.0000000E+00  0.5004618E-01  2.6627924E-01  2.0403863E-11  4.0968020E-24  6.6297855E-01  1.2951406E-21  2.3303433E-14  2.7307994E-03  3.6157057E-03  6.680E-18  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.600308  0.0000000E+00  0.0000000000E+00
330  0.297599025300538E+07   31.742018  6.093701  4.764181  0.0000000E+00  0.2789743E+00  4.6289749E-01  2.1098811E-11  1.9451206E-18  2.3984566E-01  2.7061884E-12  3.2287586E-15  1.7380822E-03  1.1171818E-02  3.354E-08  0.8363  5.190527   -4.531  2.827611  8.446266  0.0000000E+00  0.4767683E-01  2.6112283E-01  1.9621072E-11  3.4820891E-24  6.7036548E-01  7.3153093E-22  2.3382423E-14  2.8283798E-03  3.4093859E-03  3.807E-18  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.600889  0.0000000E+00  0.0000000000E+00
331  0.297729240815226E+07   31.703831  6.093617  4.765720  0.0000000E+00  0.2772502E+00  4.6277962E-01  2.1223260E-11  1.8453478E-18  2.4168461E-01  2.6078935E-12  3.2737515E-15  1.7383304E-03  1.1156580E-02  3.204E-08  0.8305  5.191284   -4.535  2.833335  8.448098  0.0000000E+00  0.4528955E-01  2.5583158E-01  1.8796739E-11  2.9363637E-24  6.7788964E-01  4.1289121E-22  2.3411237E-14  2.9401586E-03  3.1986027E-03  2.144E-18  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.601497  0.0000000E+00  0.0000000000E+00
332  0.297859456329913E+07   31.666053  6.093569  4.767453  0.0000000E+00  0.2754844E+00  4.6264426E-01  2.1351505E-11  1.7485828E-18  2.4358262E-01  2.5097497E-12  3.3207634E-15  1.7385921E-03  1.1140744E-02  3.056E-08  0.8327  5.191880   -4.540  2.839278  8.449998  0.0000000E+00  0.4291622E-01  2.5047592E-01  1.7938903E-11  2.4830079E-24  6.8544843E-01  2.3722868E-22  2.3377584E-14  3.0669961E-03  2.9867192E-03  1.205E-18  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.602148  0.0000000E+00  0.0000000000E+00
333  0.297991532066239E+07   31.628131  6.093506  4.769021  0.0000000E+00  0.2737293E+00  4.6250739E-01  2.1479051E-11  1.6527752E-18  2.4547137E-01  2.4125978E-12  3.3676344E-15  1.7388534E-03  1.1124968E-02  2.910E-08  0.8295  5.192731   -4.544  2.845623  8.452036  0.0000000E+00  0.4052111E-01  2.4497563E-01  1.7051059E-11  2.0898692E-24  6.9315198E-01  1.3973010E-22  2.3292587E-14  3.2139928E-03  2.7710109E-03  6.703E-19  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.602782  0.0000000E+00  0.0000000000E+00
334  0.298123607802565E+07   31.590666  6.093502  4.771053  0.0000000E+00  0.2715597E+00  4.6232336E-01  2.1637263E-11  1.5366683E-18  2.4782114E-01  2.2949949E-12  3.4265069E-15  1.7391842E-03  1.1105228E-02  2.736E-08  0.8336  5.193380   -4.550  2.852011  8.454085  0.0000000E+00  0.3815229E-01  2.3944242E-01  1.6108435E-11  1.7641911E-24  7.0084075E-01  8.6942283E-23  2.3097217E-14  3.3818064E-03  2.5565183E-03  3.745E-19  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.603491  0.0000000E+00  0.0000000000E+00
335  0.298257543760529E+07   31.553158  6.093562  4.772862  0.0000000E+00  0.2695037E+00  4.6214898E-01  2.1787180E-11  1.4266488E-18  2.5004771E-01  2.1835578E-12  3.4822926E-15  1.7394976E-03  1.1086523E-02  2.571E-08  0.8301  5.194084   -4.555  2.858898  8.456299  0.0000000E+00  0.3575618E-01  2.3375350E-01  1.5137137E-11  1.4820886E-24  7.0868162E-01  5.7667226E-23  2.2830113E-14  3.5787904E-03  2.3392264E-03  2.074E-19  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.604292  0.0000000E+00  0.0000000000E+00
336  0.298391479718493E+07   31.516098  6.093621  4.774803  0.0000000E+00  0.2676059E+00  4.6195229E-01  2.1926796E-11  1.3377138E-18  2.5213862E-01  2.0865465E-12  3.5361861E-15  1.7398072E-03  1.1068662E-02  2.430E-08  0.8268  5.195037   -4.560  2.866089  8.458621  0.0000000E+00  0.3337464E-01  2.2801049E-01  1.4140710E-11  1.2447498E-24  7.1652900E-01  4.1598643E-23  2.2468630E-14  3.8077774E-03  2.1238087E-03  1.154E-19  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.605085  0.0000000E+00  0.0000000000E+00
337  0.298527275898095E+07   31.478943  6.093720  4.776670  0.0000000E+00  0.2658219E+00  4.6173899E-01  2.2059014E-11  1.2641489E-18  2.5413241E-01  2.0000091E-12  3.5887539E-15  1.7401145E-03  1.1051400E-02  2.308E-08  0.8306  5.195878   -4.565  2.873702  8.461080  0.0000000E+00  0.3097880E-01  2.2214775E-01  1.3105629E-11  1.0437875E-24  7.2446651E-01  3.2370985E-23  2.1988366E-14  4.0788455E-03  1.9089280E-03  6.424E-20  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.605938  0.0000000E+00  0.0000000000E+00
338  0.298663072077698E+07   31.442180  6.093827  4.778556  0.0000000E+00  0.2641513E+00  4.6153925E-01  2.2182829E-11  1.1952595E-18  2.5599949E-01  1.9189716E-12  3.6379807E-15  1.7404022E-03  1.1035235E-02  2.193E-08  0.8277  5.196785   -4.570  2.881713  8.463671  0.0000000E+00  0.2859558E-01  2.1623736E-01  1.2052853E-11  8.7390630E-25  7.3238901E-01  2.6774476E-23  2.1389720E-14  4.3984326E-03  1.6982978E-03  3.609E-20  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.606795  0.0000000E+00  0.0000000000E+00
339  0.298799519892941E+07   31.405643  6.094055  4.780590  0.0000000E+00  0.2622144E+00  4.6129086E-01  2.2326955E-11  1.1192521E-18  2.5818093E-01  1.8277304E-12  3.6961844E-15  1.7407456E-03  1.1016212E-02  2.066E-08  0.8292  5.197905   -4.575  2.890218  8.466430  0.0000000E+00  0.2620966E-01  2.1025051E-01  1.1002987E-11  7.0536080E-25  7.4032545E-01  2.3050852E-23  2.0848911E-14  4.7808842E-03  1.4918949E-03  2.042E-20  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.607820  0.0000000E+00  0.0000000000E+00
340  0.298935731406090E+07   31.369596  6.094267  4.782574  0.0000000E+00  0.2603625E+00  4.6105186E-01  2.2464810E-11  1.0469237E-18  2.6026819E-01  1.7407339E-12  3.7519359E-15  1.7410748E-03  1.0997997E-02  1.945E-08  0.8275  5.198927   -4.580  2.899209  8.469349  0.0000000E+00  0.2384162E-01  2.0424970E-01  9.9291829E-12  5.9688651E-25  7.4818083E-01  2.0100865E-23  1.9878678E-14  5.2378997E-03  1.2934659E-03  1.178E-20  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.608816  0.0000000E+00  0.0000000000E+00
341  0.299073864046712E+07   31.333446  6.094547  4.784441  0.0000000E+00  0.2585973E+00  4.6080873E-01  2.2596636E-11  9.8205652E-19  2.6227297E-01  1.6601646E-12  3.8061720E-15  1.7413984E-03  1.0980366E-02  1.834E-08  0.8265  5.200224   -4.584  2.908947  8.472520  0.0000000E+00  0.2145043E-01  1.9814709E-01  8.9373186E-12  4.5173190E-25  7.5605215E-01  1.7568160E-23  1.9207849E-14  5.7991314E-03  1.1012601E-03  6.870E-21  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.609910  0.0000000E+00  0.0000000000E+00
342  0.299212171769540E+07   31.297631  6.094891  4.786536  0.0000000E+00  0.2569208E+00  4.6053263E-01  2.2723097E-11  9.3245922E-19  2.6422202E-01  1.5905818E-12  3.8609110E-15  1.7417349E-03  1.0962824E-02  1.742E-08  0.8204  5.201408   -4.589  2.919346  8.475905  0.0000000E+00  0.1905658E-01  1.9201561E-01  7.8311644E-12  3.7602898E-25  7.6381959E-01  1.5162915E-23  1.7958915E-14  6.4896195E-03  9.1915910E-04  4.091E-21  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.611093  0.0000000E+00  0.0000000000E+00
343  0.299350479492368E+07   31.262167  6.095365  4.788402  0.0000000E+00  0.2553463E+00  4.6027333E-01  2.2841861E-11  8.8588034E-19  2.6605246E-01  1.5252337E-12  3.9123187E-15  1.7420509E-03  1.0946350E-02  1.655E-08  0.8243  5.202693   -4.593  2.930626  8.479585  0.0000000E+00  0.1667513E-01  1.8592217E-01  6.7585363E-12  3.1430420E-25  7.7136542E-01  1.2696293E-23  1.6562337E-14  7.3425876E-03  7.5096204E-04  2.524E-21  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.612454  0.0000000E+00  0.0000000000E+00
344  0.299488787215196E+07   31.227040  6.095865  4.790750  0.0000000E+00  0.2535945E+00  4.5997387E-01  2.2974102E-11  8.3539491E-19  2.6809993E-01  1.4541532E-12  3.9702634E-15  1.7424098E-03  1.0927824E-02  1.561E-08  0.8196  5.204368   -4.598  2.943105  8.483669  0.0000000E+00  0.1429054E-01  1.7986454E-01  5.7249689E-12  2.6191532E-25  7.7865148E-01  1.0229686E-23  1.5016571E-14  8.4090740E-03  5.9785017E-04  1.618E-21  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.613850  0.0000000E+00  0.0000000000E+00
345  0.299627094938024E+07   31.192315  6.096551  4.793136  0.0000000E+00  0.2516848E+00  4.5963843E-01  2.3118355E-11  7.8145106E-19  2.7034098E-01  1.3779921E-12  4.0340460E-15  1.7428070E-03  1.0907469E-02  1.463E-08  0.8203  5.206045   -4.603  2.957233  8.488296  0.0000000E+00  0.1190983E-01  1.7390530E-01  4.7582518E-12  2.1971608E-25  7.8555244E-01  7.8382177E-24  1.3368689E-14  9.7386735E-03  4.6271887E-04  1.088E-21  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.615505  0.0000000E+00  0.0000000000E+00
346  0.299765402660852E+07   31.157967  6.097422  4.795453  0.0000000E+00  0.2498911E+00  4.5932339E-01  2.3253839E-11  7.3078591E-19  2.7244582E-01  1.3064600E-12  4.0939518E-15  1.7431801E-03  1.0888350E-02  1.370E-08  0.8152  5.208050   -4.607  2.973691  8.493698  0.0000000E+00  0.9527885E-02  1.6809246E-01  3.8797886E-12  1.8207089E-25  7.9194349E-01  5.6764526E-24  1.1682883E-14  1.1403252E-02  3.4681435E-04  7.705E-22  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.617420  0.0000000E+00  0.0000000000E+00
347  0.299903710383681E+07   31.123948  6.098621  4.798134  0.0000000E+00  0.2482788E+00  4.5900031E-01  2.3378244E-11  6.9237454E-19  2.7437751E-01  1.2477878E-12  4.1511600E-15  1.7435446E-03  1.0870419E-02  1.296E-08  0.8153  5.210669   -4.611  2.993653  8.500269  0.0000000E+00  0.7149483E-02  1.6252322E-01  3.1180978E-12  1.5212203E-25  7.9761382E-01  3.8741782E-24  1.0061949E-14  1.3496596E-02  2.5110599E-04  5.781E-22  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.619803  0.0000000E+00  0.0000000000E+00
348  0.300043626335844E+07   31.089800  6.100355  4.800915  0.0000000E+00  0.2467717E+00  4.5868052E-01  2.3495703E-11  6.5964670E-19  2.7620091E-01  1.1954503E-12  4.2061348E-15  1.7438983E-03  1.0853324E-02  1.231E-08  0.8105  5.213847   -4.614  3.019738  8.508866  0.0000000E+00  0.4758379E-02  1.5729214E-01  2.4948266E-12  1.2762196E-25  8.0228974E-01  2.4963827E-24  8.6396568E-15  1.6187466E-02  1.7468638E-04  4.589E-22  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.622966  0.0000000E+00  0.0000000000E+00
349  0.300187562861345E+07   31.054883  6.103092  4.804507  0.0000000E+00  0.2453090E+00  4.5837015E-01  2.3609703E-11  6.2788274E-19  2.7797061E-01  1.1446541E-12  4.2594904E-15  1.7442416E-03  1.0836733E-02  1.167E-08  0.8006  5.218785   -4.616  3.059073  8.521857  0.0000000E+00  0.2369502E-02  1.5267380E-01  2.1083521E-12  9.7595957E-26  8.0535539E-01  1.5855732E-24  7.9574990E-15  1.9758390E-02  1.1676133E-04  3.849E-22  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.627610  0.0000000E+00  0.0000000000E+00
350  0.300521566364746E+07   30.973507  6.135809  4.829013  0.0000000E+00  0.2407458E+00  4.5734522E-01  2.3955079E-11  5.3243018E-19  2.8354788E-01  9.9376073E-13  4.4285911E-15  1.7453559E-03  1.0783894E-02  9.847E-09  0.0000  5.264145   -4.602  3.449910  8.650750  0.0000000E+00  0.7128956E-10  1.4935913E-01  5.0073892E-12  1.3602087E-24  8.0512770E-01  1.1324102E-24  1.6051682E-14  2.5092798E-02  7.6282654E-05  3.391E-22  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.678495  0.0000000E+00  0.0000000000E+00
351  0.300524102954867E+07   30.972873  6.136276  4.829355  0.0000000E+00  0.2407114E+00  4.5733746E-01  2.3957677E-11  5.3171246E-19  2.8358996E-01  9.9262675E-13  4.4298672E-15  1.7453643E-03  1.0783495E-02  9.834E-09  0.0000  5.264689   -4.602  3.455227  8.652503  0.0000000E+00  0.2809934E-13  1.4935913E-01  5.0073892E-12  1.3602087E-24  8.0512770E-01  1.1324102E-24  1.6051682E-14  2.5092798E-02  7.6282654E-05  3.391E-22  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.679238  0.0000000E+00  0.0000000000E+00
352  0.300524102954867E+07   30.972873  6.136276  4.829355  0.0000000E+00  0.2407114E+00  4.5733746E-01  2.3957677E-11  5.3171246E-19  2.8358996E-01  9.9262675E-13  4.4298672E-15  1.7453643E-03  1.0783495E-02  9.834E-09  0.0000  5.264689   -4.602  3.455227  8.652503  0.0000000E+00  0.2809934E-13  1.4935913E-01  5.0073892E-12  1.3602087E-24  8.0512770E-01  1.1324102E-24  1.6051682E-14  2.5092798E-02  7.6282654E-05  3.391E-22  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.679238  0.0000000E+00  0.0000000000E+00
353  0.300524102954867E+07   30.972873  6.136276  4.829355  0.0000000E+00  0.2407114E+00  4.5733746E-01  2.3957677E-11  5.3171246E-19  2.8358996E-01  9.9262675E-13  4.4298672E-15  1.7453643E-03  1.0783495E-02  9.834E-09  0.0000  5.264689   -4.602  3.455227  8.652503  0.0000000E+00  0.2809934E-13  1.4935913E-01  5.0073892E-12  1.3602087E-24  8.0512770E-01  1.1324102E-24  1.6051682E-14  2.5092798E-02  7.6282654E-05  3.391E-22  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.679238  0.0000000E+00  0.0000000000E+00
354  0.300524102954867E+07   30.972873  6.136276  4.829355  0.0000000E+00  0.2407114E+00  4.5733746E-01  2.3957677E-11  5.3171246E-19  2.8358996E-01  9.9262675E-13  4.4298672E-15  1.7453643E-03  1.0783495E-02  9.834E-09  0.0000  5.264689   -4.602  3.455227  8.652503  0.0000000E+00  0.2809934E-13  1.4935913E-01  5.0073892E-12  1.3602087E-24  8.0512770E-01  1.1324102E-24  1.6051682E-14  2.5092798E-02  7.6282654E-05  3.391E-22  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.679238  0.0000000E+00  0.0000000000E+00
